"scenario","region","subRegion","param","sources","class","x","xLabel","vintage","units","aggregate","classLabel","classPalette","origScen","origQuery","origUnits","origX","value"
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,9.87068432577168
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,10.7068840479201
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,14.202631353363
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,14.9282897995618
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,9.70540523471173
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,6.07920310338705
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2055,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,3.78223687792467
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2060,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,3.37755653785155
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2065,0.0952169951895281
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,7.13156055725697
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2070,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,4.45763715105779
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2075,0.0952044781663663
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,5.15380497771008
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2080,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,9.71887247984227
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2085,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,5.84316545503688
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2090,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,3.82964601289166
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2095,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,1.35673416506246
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2100,0.0952169951895277
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,1.58959939199142
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,29.9949000023457
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,5.62688321561864
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,4.3066956382374
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,4.90377642640812
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,6.70024227588511
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,7.22471968626686
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,4.75241281144575
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,2.74755161398298
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2055,"Year","Vint_2055","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,1.65594829309846
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2060,"Year","Vint_2060","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,1.19839704815212
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2065,"Year","Vint_2065","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,2.65962150801324
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2070,"Year","Vint_2070","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,1.32853454315318
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2075,"Year","Vint_2075","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,1.8496288471296
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2080,"Year","Vint_2080","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,4.52868438334704
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2085,"Year","Vint_2085","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,2.96062930619813
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2090,"Year","Vint_2090","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,2.02954497430042
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2095,"Year","Vint_2095","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,0.703333824150199
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Taiwan","Taiwan","elecNewCapGW","Sources","class2",2100,"Year","Vint_2100","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,1.0287271351974
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,-9.28161535192728
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,-1.13957432380266
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,-0.0588818898768941
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,-0.0828170186432333
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,-0.000200759560499263
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,-0.000128845260518909
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,-1.92419110889738e-05
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,-3.87546193374988e-05
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,-1.15077342509645e-06
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,-0.0685764013991531
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureCost","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,-3.42129802317134
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.753610534637787
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,-0.037893582503014
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,-0.0520830835591106
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,-5.73296850207669e-05
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,-4.29258157412996e-05
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,-7.69271350693921e-06
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,-1.93339049664948e-05
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","USA","USA","elecAnnualRetPrematureGW","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,-1.15016775487271e-06
